455;Сатира, Юмор;434
456;Библиотеки;434
457;Иностранные языки;436
458;Бизнес;436
459;Популярная психология;436
460;Медитации;436
461;Религиозное аудио;435
462;Другие;436
463;Компьютеры;437
464;Популярная психология;437
465;Музыка;437
466;Бизнес;437
467;Физические тренинги;437
469;Другие;437
470;Фантастика, Фэнтези;438
471;Классика;438
472;Историческая;438
473;Детектив, Боевик;438
474;Мультимедийные справочники, Энциклопедии;439
475;Компьютеры;439
476;Иностранные языки;439
477;Образование;439
478;Другие;439
480;Другие;438
481;Иностранные языки;432
482;Комиксы;18
483;Комиксы на русском языке;482
484;Комиксы без перевода;482
485;Сатира, юмор;438
486;Журналы;18
487;Научно-популярные журналы;486
488;Компьютерные журналы;486
489;Игровые журналы;486
490;Мужские журналы;486
491;Хобби;486
492;Разное;18
503;ОС Windows;21
504;Оригинальные версии Windows;503
506;Оригинальные версии Windows Server;503
508;Сборки Windows ХР;503
509;Сборки Windows Vista;503
510;Сборки Windows - всё в одном;503
511;Разное (RC, Beta и Service Packs);503
512;Утилиты, Офис, Интернет;21
513;Запись, создание, редактирование, эмуляция дисков и образов;512
514;Диагностика и обслуживание hardware;512
515;Резервирование и восстановление данных;512
516;Файловые менеджеры и архиваторы;512
517;Обслуживание ОС;512
518;Разное;512
519;Безопасность;21
521;Антивирусы;519
522;Комплексные системы защиты;519
523;Разное (остальные программы по безопасности);519
524;Мультимедиа и Графика;21
525;Просмотрщики Графики (вьюверы);524
526;Графические редакторы;524
527;ПО для моделирования;524
529;Нелинейный Видеомонтаж, Авторинг, Кодировщики;524
530;Видео Плееры и Кодеки;524
532;Аудио Плееры и Кодеки;524
533;Аудио Граббинг, Мастеринг, Обработка;524
534;Звуковые библиотеки;1102
535;Прочее ПО для Аудио;524
536;Linux, Unix и другие ОС;21
537;macOS (Apple);1024
538;macOS (osx86project/hackintosh);1024
539;Программы для macOS;30
545;Софт и оболочки для специалистов, Прочее;21
548;Разное ПО;545
549;Драйверы;545
550;Системы навигации и карты;545
552;Разработка ПО;545
553;САПР/ГИС;545
554;Остальное ПО для специалистов;545
557;Гуманитарные науки и искусство;432
558;Бизнес;432
561;ПО для Интернета и сетей;512
562;Офисное ПО;512
563;ОС Linux;536
564;*Nix. Программы;536
574;Общий форум;181
576;Документалистика и Телепередачи;23
577;BBC;713
578;Discovery;713
579;National Geographic;713
580;History Channel;713
581;Readers Digest;713
582;Крылья России;576
583;Ударная сила;576
584;Авиация;576
585;Флот;576
586;Космос;576
587;Военное дело;576
588;Отечественная история;576
589;История;576
590;Кинолетопись Страны Советской;576
591;Вторая Мировая война;576
593;Живая природа;576
594;Клуб кинопутешествий;576
595;Релакс / Relax;576
596;Публицистика, политика и экономика;576
597;Непознанное и сверхъестественное;576
598;Личности в истории;576
599;Телешоу;576
600;Тележурналистика;576
603;Спорт и активный отдых;23
604;Рыбалка и Охота;603
605;Экстрим;603
606;Авто, Мото;603
607;Гимнастика, Бодибилдинг, Красота тела;603
608;Бои без правил, Единоборства;603
609;Баскетбол, Волейбол, Гандбол;603
610;Юмор;23
611;Сатирики;610
612;ПостКВН;610
613;КВН;610
614;Религии и культы (Док/TV);576
615;Манга и Арт;24
616;Манга;615
617;Артбуки;615
619;Фанарт, Обои;615
620;Аниме с субтитрами;24
621;Аниме (HD);620
622;Аниме (SD);620
623;Онгоинги;620
624;Аниме с озвучкой;24
625;Аниме с озвучкой (HD);624
626;Аниме с озвучкой (SD);624
627;Онгоинги с озвучкой;624
628;Аниме разное;24
632;Аниме (FullHD);620
634;Аниме Blu-ray, Remux;628
635;Аниме DVD;628
638;Аниме хардсаб;628
639;Аниме OST (Lossless);645
640;Аниме OST;645
644;Аниме с озвучкой (FullHD);624
645;Аниме музыка;24
646;Аниме прочее;628
648;Визуальные новеллы;615
652;Посвящение искусству;576
653;Украинские шоу;610
654;Маски-шоу;610
655;Кривое зеркало;610
656;Приколы;610
657;Женские журналы;486
658;Отечественные Мультсериалы;229
659;Отечественные Мультфильмы (HD, UHD, UHD-LQ, DVD, Сборники);229
660;Зарубежные Мультфильмы (DVD, Сборники);229
661;Зарубежные Мультфильмы (HD, UHD, UHD-LQ);229
662;Религиозная литература;435
663;Религиозное видео;435
668;Архив Классики, Старого кино, Артхаус;90
669;Архив Документалистики и TV;90
671;Industrial, EBM, Dark Electro;324
672;Synthpop, New Wave;324
673;Experimental Electronic;324
674;Radioshow, Live Mixes;324
675;Набор в Модераторы;181
676;Костюмы;1102
677;Отечественная Классика (DVD);318
678;Зарубежная Классика (DVD);318
680;DVD-Audio;313
681;Vinyl-Rip и Hand-Made;313
682;Азиатское кино (HD*Rip/LQ, DVDRip, SATRip, VHSRip);224
693;Индийское кино;224
694;Азиатское кино (DVD);224
697;DailyTechInfo;205
706;Animal Planet;713
711;Instrumental;331
713;Зарубежные TV-бренды;23
714;Мега-Проекты;713
717;Сборки Windows 7;503
718;Детский уголок;845
722;Чертова служба в госпитале МЭШ / M*A*S*H;768
723;А знаете ли вы..;205
724;Видео;26
725;Обучающее Видео для родителей;724
726;Аудио;26
727;Литература и прочие Обучающие материалы;26
728;Детские PC Игры;26
729;Развивающее Видео для детей;724
730;Отечественные Мультфильмы для детей;229
731;Отечественные Фильмы для детей;724
732;Зарубежные Мультфильмы для детей;229
733;Зарубежные Фильмы для детей;724
734;Классика для мам и малышей;726
735;Аудиокниги для детей и родителей;726
736;Мультимедийные материалы для родителей;727
737;Мультимедийные материалы для детей;727
738;Образование, обучение и развитие детей;727
739;Детская литература;727
740;Развивающие Игры для детей;728
741;Детские Игры;728
742;Музыка и песни для детей;726
745;Ординаторская;205
746;Arcade;410
750;Формула 1;603
752;Интернет и Разное;10
755;Учебники;432
756;Новости P2P, Копирайт;205
761;Доисторический мир;713
763;Windows OEM Recovery СD/DVD;503
764;LiveCD/DVD/Flash;545
765;WPI;545
767;Другие;486
768;Зарубежные сериалы;27
769;Отечественные сериалы;27
770;Латиноамериканские сериалы;768
776;Звездные врата / Stargate;768
780;Сериалы без русского перевода (украинская озвучка);768
781;Сериалы без перевода;768
782;Менталист / The Mentalist :: Теория Лжи / Lie To Me;768
783;Сверхъестественное / Supernatural;768
784;Остаться в живых / Lost;768
786;Доктор Хаус / House M.D.;768
787;Грань / Fringe;768
789;Папины дочки;769
790;Маргоша;769
791;Интерны;769
792;Счастливы вместе;769
793;Ментовские войны;769
794;Менты;769
795;Универ;769
796;Солдаты;769
797;Каменская;769
798;Кадетство и Кремлевские курсанты;769
799;Бандитский Петербург;769
800;Глухарь;769
802;Архив Сериалов, а также Архив Старого многосерийного кино до 90-х;90
805;Все Правила;181
806;Интересно обо всем;713
808;Обои для рабочего стола;1103
809;Мир будущего;713
812;Тайны и Загадки;713
815;Кулинария;492
816;На досуге;492
817;2D графика;433
818;3D графика;433
819;За рулем;576
820;Серверное ПО;545
821;Мастерская сборщика;24
822;Тестовые macOS Игры;1084
824;Шансон, Авторская и Военная песня (сборники);327
825;Форум;28
826;Программы, Игры и прочее;28
827;Мультимедиа и прочее;28
828;ПО и Игры для Windows Mobile;826
829;ПО и Игры для Symbian;826
830;ПО для Android;826
831;ПО из App Store;1086
832;ПО и Игры на Java;826
833;Игры для Android;826
834;Игры для iOS;1086
839;Навигация для Android;826
840;Прошивки для др. мобильных устройств;826
841;Прочее для мобильных устройств;826
842;Мобильное Видео;827
843;Темы и Изображения;827
844;Мобильное Аудио;827
845;Форум для родителей;26
846;Ищу детское;845
847;Предлагаю детское;845
848;PS3, PS4;382
853;Изобразительное искусство;29
854;Живопись;853
856;Компьютерная графика;853
857;Другие виды;853
858;Словесники;29
859;Прочее;858
860;Смешанный жанр;858
861;Поэзия;858
862;Проза;858
863;Новости и объявления раздела Клубные таланты;29
864;Текущие конкурсы;863
865;Прошедшие конкурсы;866
866;Прочее;29
871;Подвижные Игры;727
873;IT творчество;24
874;Беседка Талантов;866
875;Военно-историческая литература;432
876;В обработке/Classical Crossover/Neoclassical;330
877;Electronic (сборники);327
878;Помощь по разделу Музыка;54
879;Авторская и Военная песня;328
880;Дружеские соревнования;866
881;Объявления;863
882;Отечественные Фильмы (HD, UHD, UHD-LQ);220
883;Концерты (DVD);256
884;Азиатское кино (HD, UHD, UHD-LQ);224
885;Зарубежная Классика (HD, UHD, UHD-LQ, 3D);318
886;Приложения к журналам;439
887;Автомобильные журналы;486
888;Новинки (3D);216
889;Отечественные Фильмы (3D);220
890;Зарубежные Мультфильмы (3D);229
891;Зарубежные Фильмы (3D);224
892;Архив Мультфильмов;90
893;Домоводство;486
894;Da Vinci Learning;713
895;Проза, Поэзия;438
896;Публицистика;438
898;Рабочие тетради, прописи и разукрашки;727
904;Набор в Релиз-Группы;181
905;Театр;256
906;Грайндхаус;254
907;Журналы для детей и родителей;727
908;Старые Отечественные Фильмы (HD*Rip/LQ, DVDRip, SATRip, VHSRip);318
909;Старые Отечественные Фильмы (HD, UHD, UHD-LQ);318
910;Старые Зарубежные Фильмы (HD*Rip/LQ, DVDRip, SATRip, VHSRip);318
911;Старые Зарубежные Фильмы (DVD);318
912;Старые Зарубежные Фильмы (HD, UHD, UHD-LQ, 3D);318
913;Фильмы с переводом на др. языках;224
916;Музей Windows;503
917;Прочее (сборники);327
918;Форум Видео;14
922;Азиатские сериалы;768
924;Одиссея Жака Кусто;713
925;Авторские релизы;866
926;Наши анонсы;863
928;Поздравления;205
931;Собрания книг русскоязычных авторов;434
932;Техподдержка (разное);181
933;Сад, огород, животноводство;492
935;Настольные игры и Поделки;727
936;Фоторепортажи и смешанные авторские темы;29
937;Прочие фоторепортажи;936
938;Авторские смешанные темы;936
939;Таланты иностранных языков;866
940;Путешествуем вместе;936
941;Специально для NNM-Club;936
942;Времена года;936
943;Фотографии;29
944;Музыкальное и видео творчество;866
945;Художественная фотография;943
946;Авторские снимки;943
947;Тематические подборки;943
950;Бильярд;603
951;Прочие зимние виды спорта;603
953;PBS;713
954;Новинки (HD, UHD, UHD-LQ);216
955;Концерты (HD, UHD, UHD-LQ);256
956;Интеллектуальные шоу;576
957;Многоавторские сборники;434
958;Дизайн;437
959;Музыкальные шоу;576
960;Прочие материалы для детей и родителей;727
961;Русский Рок (Lossless);322
962;Rock (Lossless);322
963;Metal (Lossless);322
965;Alternative, Punk (Lossless);322
967;Логопедия, Психология, Педиатрия;727
968;NoCD/NoDVD/Crack для Игр;410
973;Изобразительное искусство;727
974;Футбол;603
975;Бокс;603
976;Trance (Lossless);324
977;House, Techno, Electro, Minimal (Lossless);324
978;Easy listening (Lossless);324
979;Experimental, Industrial, EBM, Dark Electro (Lossless);324
980;Synthpop, New Wave (Lossless);324
981;Drum'n'Bass, Jungle, Breaks, Breakbeat, Dubstep (Lossless);324
982;Psychedelic, psytrance, fullon (Lossless);324
983;Hardstyle, Jumpstyle, Hardcore (Lossless);324
984;Hardstyle, Jumpstyle, Hardcore;324
990;Компьютеры и комплектующие;10
991;Системные платы и CPU;990
992;Видеокарты и Мониторы;990
993;Мультимедиа;990
994;Компьютерные новости;990
995;Обзоры и тестирование;990
996;Носители информации;990
997;Периферия;990
998;Корпуса и питание;990
999;Hi-Fi Домашний кинотеатр и Бытовая электроника;10
1000;Поговорим о Hi-Fi;999
1001;Аудиосистема;999
1002;Телевизоры и проекторы;999
1003;Проигрыватели и источники сигнала;999
1004;Спутниковое и кабельное TV;999
1005;Аксессуары;999
1006;Мобильные ПК;990
1007;Видео и Фото;999
1008;Action (TPS);410
1010;Strategy Tactical (RTS/TBS);410
1013;Simulation (Sport);410
1014;Racing;410
1023;Сборки Windows 8;503
1024;macOS (Apple/Hackintosh);30
1025;ОС *BSD;536
1026;Другие ОС;536
1027;FAQ и обсуждение - macOS (Apple/Hackintosh);1024
1028;Аудио и видео редакторы для macOS;539
1029;CAD, 3D, ПО для специалистов для macOS;539
1030;Утилиты для macOS;539
1031;Сборки ОС Linux;536
1032;ОС *NIX (Alpha, Beta, RC);536
1033;Комплексные вопросы;990
1034;Casual Games, Other для macOS;1084
1035;Racing, Simulation, Sports для macOS;1084
1036;Strategy, RPG для macOS;1084
1037;Action, FPS для macOS;1084
1038;Quests, Adventure, Arcade для macOS;1084
1039;Kinder Games для macOS;1084
1040;Сетевое оборудование;990
1042;Песочница ПО и сборок Windows;503
1044;NoCD/NoDVD/Crack для Игр;418
1050;Simulation (Sport);418
1051;Simulation (Flight/Space);418
1052;Racing;418
1056;Strategy (RTS/TBS/Grand);418
1057;RPG;418
1058;Arcade;418
1059;Adventure/Quest;418
1060;Action (TPS);418
1061;Action (FPS);418
1062;Зимние Олимпийские игры и Паралимпийские игры;603
1063;Приключенческая литература;434
1065;Защита данных;24
1066;Системное ПО;24
1067;Рекомендуемый Android торрент-клиент;825
1070;Digital Juice;1102
1071;3D модели и материалы;1102
1072;Растровый клипарт (фото);1102
1073;Интернет-творчество;1103
1074;Векторный клипарт;1102
1075;Шрифты;1102
1076;Сборники;1102
1077;Дополнения;1102
1078;Растровый клипарт (иллюстрации);1102
1080;Архив 4Apple;90
1082;Офис, Интернет для macOS;539
1083;Графика для macOS;539
1084;Игры для macOS;30
1085;Аудио и Видео;30
1086;Мобильные устройства Apple;30
1087;Плееры, конвертеры, кодеки для macOS;539
1088;FAQ и обсуждение игр для macOS;1084
1091;ПО для iOS;1086
1092;UnLock, Jailbreak, Cydia;1086
1093;Прошивки iOS и AppleTV;1086
1094;FAQ и обсужение iOS и ПО;1086
1095;Аудиокниги (AAC);1085
1096;Музыка (AAC);1085
1097;Музыка Lossless (ALAC);1085
1098;Зарубежное видео HD для устройств Apple;1085
1099;Зарубежное видео для устройств Apple;1085
1102;Материалы для мультимедиа и дизайна;31
1103;Графика, Арт, Разное;31
1105;Шаблоны и Рамки;1102
1107;Текстуры и Фоны;1102
1109;Энциклопедии и Познавательная литература для детей;727
1111;Иконки и аватарки;1103
1113;Современное изобразительное искусство;1103
1114;Классическое искусство;1103
1115;Книжная иллюстрация;1103
1116;Картинки;1103
1129;Современная фотография;1103
1130;FAQ и Помощь по разделу;1131
1131;Форум Мультимедиа, Дизайн, Графика;31
1132;Обсуждение (МедиаДизГрафика);1131
1133;Ищу МедиаДизГрафику;1131
1134;Web-дизайн и шаблоны сайтов;1102
1137;Специализированные ОС;536
1140;Кости / Bones;768
1141;Дневники вампира / Vampire Diaries :: Настоящая кровь / True Blood :: Древние;768
1142;Морская полиция / Navy NCIS;768
1143;Архив Музыкального Видео;90
1144;Секретные материалы / X-Files;768
1149;SACD-R;313
1150;Фильмы в оригинале (HD, UHD, UHD-LQ);224
1151;Разное для macOS (Apple/hackintosh);1024
1152;Собрания книг иностранных авторов;434
1153;Боевики;434
1154;FAQ и обсуждение ПО для macOS;539
1155;Отечественное видео для устройств Apple;1085
1156;Отечественное видео HD для устройств Apple;1085
1157;Instrumental (Lossless);331
1158;Folk (Lossless);331
1159;New Age/Meditative/Relax (Lossless);331
1160;В обработке/Classical Crossover/Neoclassical (Lossless);330
1161;Зарубежная поп-музыка (Lossless);325
1162;Отечественная поп-музыка (Lossless);325
1163;Советская эстрада, Ретро;325
1164;Советская эстрада, Ретро (Lossless);325
1165;Eurodance, Euro-House, Technopop (Lossless);325
1166;Eurodance, Euro-House, Technopop;325
1167;Disco, Italo-Disco, Euro-Disco, Hi-NRG (Lossless);325
1168;Disco, Italo-Disco, Euro-Disco, Hi-NRG;325
1170;Спорт, Фитнес, Боевые искусства;492
1171;Эзотерика;492
1172;Строительство и ремонт;492
1173;Публицистика;492
1174;Популярная психология;492
1175;Нетрадиционная медицина;492
1176;Историография;492
1177;Отечественная Классика (HD, UHD, UHD-LQ);318
1178;Other;331
1179;Авторская и Военная песня (Lossless);328
1180;Зарубежный Шансон (Lossless);328
1181;Зарубежный Шансон;328
1182;Rock, Alternative, Punk, Metal (сборники);327
1183;Rap, Hip-hop, RnB, Reggae (сборники);327
1184;Jazz, Blues, Soul (сборники);327
1185;RnB, Reggae (Lossless);323
1186;Rap, Hip-hop отечественный (Lossless);323
1187;Rap, Hip-hop зарубежный (Lossless);323
1188;Blues, Soul (Lossless);326
1189;Blues, Soul;326
1190;Instrumental/New Age/Meditative/Relax (сборники);327
1191;Обсуждение провайдеров;752
1192;Ported *Nix Games;417
1193;Native *Nix Games;417
1194;Летние Олимпийские игры и Паралимпийские игры;603
1195;Отбросы / Misfits;768
1196;Декстер / Dexter;768
1197;Проект nnm-club^anime;23
1198;Журналы по электротехнике и радиоэлектронике;486
1199;Энциклопедии и словари;432
1206;Олимпийские игры и Паралимпийские игры;603
1210;Караоке;256
1211;Азиатское кино (3D);224
1212;Предлагаю МедиаДизГрафику;1131
1213;Other Asian (Lossless);329
1215;Doujin Music (Lossless);329
1216;Doujin Music;329
1217;Asian Rock, Metal (Lossless);329
1218;Asian Pop (Lossless);329
1219;Классика сериалов и многосерийное кино до 90-х;27
1220;Зарубежная классика сериалов и старое многосерийное кино до 90-х;1219
1221;Отечественная классика сериалов и старое многосерийное кино до 90-х;1219
1222;Расписание аниме сезонов;23
1223;Фотография, Видео;437
1224;IDM (Lossless);324
1225;IDM;324
1226;Религиозное мультимедиа;435
1227;Кулинарные журналы;486
1231;Навигация для др. мобильных устройств;826
1232;Вспомогательное ПО для др. мобильных устройств;826
1233;Прошивки для Android устройств;826
1234;WEB-DL-Audio;313
1235;FAQ и инструкции Android OS и ПО;825
1236;Вспомогательное ПО для Android;826
1238;Карты для навигационного ПО;826
1239;ГИА, ОГЭ, ЕГЭ, ЕМЭ, ГВЭ;727
1240;Всё для детей и родителей для Android;826
1241;Сборки Windows 10;503
1242;Касл / Castle;768
1243;Trance (Singles, EPs);324
1244;Обход блокировок;9
1245;Плагины для браузеров;1244
1250;Бесплатные VPN сервисы;1244
1251;Платные VPN сервисы;1244
1252;Распределенные сети. TOR, I2P и другие;1244
1253;Обход блокировок на мобильных устройствах;1244
1254;Сборки Windows для незрячих;503
1255;Классика (сборники) (Lossless);330
1256;Классика (HD Audio);330
1257;Камерная (Lossless);330
1258;Фортепиано (Lossless);330
1259;Оркестровая  (Lossless);330
1260;Вокал (Lossless);330
1261;Концерты (Lossless);330
1262;hand made * video;264
1263;Хоккей;603
1264;Wii U;382
1265;Игра престолов / Game of Thrones;768
1266;Проекты;31
1267;Детские (проекты);1266
1268;Свадебные и романтические (проекты);1266
1269;Праздничные (проекты);1266
1270;Презентации (проекты);1266
1271;Спортивные (проекты);1266
1272;Логотипы (проекты);1266
1273;Слайдшоу (проекты);1266
1274;Титры (проекты);1266
1275;Элементы (проекты);1266
1276;Разное (проекты);1266
1277;Трейлеры (проекты);1266
1283;Бытовая электроника;999
1284;Оригинальные версии Office;512
1285;Полные собрания сочинений (Lossless);330
1288;Во все тяжкие / Breaking Bad;768
1289;Клан Сопрано / The Sopranos;768
1290;Ходячие мертвецы / The Walking Dead :: Бойтесь ходячих мертвецов / Fear the Walking Dead;768
1291;Blu-ray Audio;313
1292;PS Vita;382
1293;Новинки с Рекламой;216
1294;Фильмы с Рекламой;264
1295;Общественно-политические ток-шоу;576
1296;Зарубежные Фильмы (UHD);224
1297;Ранобэ;615
1298;Экранки с рекламой;216
1299;Фильмы ближнего зарубежья;224
1300;Сериалы ближнего зарубежья;768
1307;Релизы от FTP85;27
1308;Хоккей. Чемпионат мира 2019;603
1309;Футбол. Чемпионат мира 20xx;603
1310;Старые Отечественные Фильмы (DVD);318
1311;Коллекции / *логии;14
1312;Отечественное кино (коллекции / *логии);1150
1313;Зарубежное кино (коллекции / *логии);1150
1314;Communication in English (any questions);181
1315;Industrial, EBM, Dark Electro, Noise (Lossless);324
1316;Dubstep, Future Garage, Bass Music, UK Garage (Lossless);324
1317;Dubstep, Future Garage, Bass Music, UK Garage;324
1318;Switch;382
